cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.50235, -0.33035, "1.00736+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.33035, -0.15845, "1.00736+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.15845, 0.01345, "0.75472+-1.59447*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.01345, 0.18535, "0.71438+1.40478*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.18535, 0.35725, "0.822874+0.819429*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.35725, 0.4932, "0.918025+0.553085*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.4932, 0.5932, "1.28301+-0.186954*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.5932, 0.6932, "1.52956+-0.60257*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.6932, 0.7932, "1.8747+-1.10047*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.7932, 0.8932, "2.33996+-1.68703*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8932, 0.9498, "2.66171+-2.04725*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9498, 0.9631, "3.8412+-3.28908*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9631, 0.9765, "4.46621+-3.93804*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9765, 0.9899, "3.03317+-2.47051*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9899, 1.0033, "5.67785+-5.14218*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 1.0033, 1.1, "0.518706"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, -1.1, -0.90455, "1.06925"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "1.09041+0.0281597*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.19969+0.18568*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.11356+0.0142287*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "0.996436+-0.340319*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.10331+0.3342*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.11528+-0.555808*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.06551+-0.287291*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "0.949362+0.0378382*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.639169+0.666777*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.10114+-0.111997*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.31685+-0.423175*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.886189+0.119763*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "2.09382+-1.23226*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "-0.743786+1.75532*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "1.12106+-0.180983*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "-0.752742+1.73792*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "3.50399+-2.56225*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.937066"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, -1.1, -0.90455, "0.980848"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "1.302+0.355926*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.21204+0.226242*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.07402+-0.0485006*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "1.0232+-0.202343*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.09369+0.242575*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.10291+-0.442649*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.086+-0.351386*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "0.921113+0.110147*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.698621+0.561265*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.03349+-0.0032553*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.36396+-0.479973*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.799375+0.231802*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "2.12341+-1.25055*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "-0.33848+1.34146*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "0.715123+0.247491*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "-0.599611+1.59386*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "1.32436+-0.349735*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.97426"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, -1.1, -0.90455, "1.16403"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "0.919018+-0.26203*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.1373+0.0526085*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.08151+-0.0584427*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "1.01439+-0.261625*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.10502+0.310367*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.11686+-0.569487*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.06901+-0.311341*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "0.889756+0.19042*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.6981+0.579016*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.23725+-0.329865*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.19072+-0.262751*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.925021+0.0722264*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "2.22802+-1.38657*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "-1.10648+2.12416*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "1.60754+-0.69384*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "-0.696992+1.66615*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "5.24916+-4.34066*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.900348"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, -1.1, -0.90455, "0.635418"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "2.15167+1.65505*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.41338+0.590848*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.18535+0.136924*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "1.04029+-0.302189*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.15577+0.426637*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.16926+-0.576178*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.11392+-0.277569*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "1.002+0.0357043*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.645475+0.758583*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.15666+-0.103162*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.38608+-0.434118*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.916958+0.157313*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "2.22326+-1.30518*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "-0.874225+1.95601*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "1.20094+-0.19866*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "-0.837326+1.88866*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "3.71419+-2.7093*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.966772"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, -1.1, -0.90455, "1.34799"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "0.292028+-1.19588*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.03901+-0.119144*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.05964+-0.0780837*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "0.963525+-0.369036*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.06394+0.264681*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.07477+-0.54053*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.02919+-0.29463*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "0.909841+0.039447*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.63448+0.597761*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.05946+-0.118653*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.26487+-0.414978*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.863115+0.0915213*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "1.99661+-1.17751*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "-0.645709+1.60447*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "1.06106+-0.167699*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "-0.689167+1.62465*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "3.34614+-2.45183*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.869598"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, -1.1, -0.90455, "1.11192"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "1.07467+-0.036736*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.20851+0.156186*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.11835+-0.0233052*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "1.00043+-0.380257*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.10869+0.303003*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.12068+-0.588375*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.07063+-0.318378*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "0.963979+-0.0198334*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.626867+0.663688*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.08688+-0.111789*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.30722+-0.429645*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.849692+0.147165*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "2.35564+-1.53885*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "-1.11219+2.11227*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "0.778256+0.149391*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "-1.40226+2.38238*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "3.04453+-2.10978*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.931152"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, -1.1, -0.90455, "1.02691"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "1.10602+0.0924873*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.19095+0.214919*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.10883+0.0514339*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "0.992488+-0.300734*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.09799+0.365127*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.10995+-0.523531*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.06045+-0.256479*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "0.93488+0.095005*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.65137+0.669844*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.11528+-0.112203*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.3264+-0.416764*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.922373+0.0926015*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "1.83431+-0.928377*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "-0.378613+1.40151*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "1.46088+-0.508464*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "-0.108922+1.09912*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "3.95946+-3.01077*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.942934"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, -1.1, -0.90455, "1.05244"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "1.13551+0.0973902*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.19932+0.189369*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.10431+0.000232985*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "0.988752+-0.349566*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.09671+0.331792*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.10852+-0.545962*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.05751+-0.270781*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "0.932144+0.0801491*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.64407+0.664242*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.10213+-0.107935*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.31004+-0.407868*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.905621+0.101988*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "1.8193+-0.920943*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "-0.400746+1.41644*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "1.43285+-0.487401*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "-0.12437+1.10729*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "3.92204+-2.9804*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.936264"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, -1.1, -0.90455, "1.08644"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "1.04424+-0.0427387*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.20008+0.181905*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.12305+0.0285618*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "1.00432+-0.330853*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.11009+0.336671*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.12223+-0.565899*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.07372+-0.304202*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "0.967007+-0.00549174*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.63416+0.669381*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.10014+-0.116157*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.32384+-0.438856*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.8663+0.137967*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "2.37498+-1.5511*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "-1.0951+2.10238*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "0.801785+0.132817*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "-1.39627+2.38377*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "3.07592+-2.13405*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.937887"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, -1.1, -0.90455, "1.23029"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "-0.363995+-1.76251*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "0.812528+-0.0666228*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "0.851339+0.0106346*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "0.800857+-0.142178*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "0.843246+0.125343*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "0.847404+-0.183844*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "0.840205+-0.145*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "0.848112+-0.167135*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.856111+-0.183354*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "0.864336+-0.197218*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "0.867206+-0.201359*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "0.897611+-0.239691*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "1.07931+-0.44312*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "0.533405+0.131642*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "0.707736+-0.0493684*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "0.532998+0.129574*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "2.03156+-1.38427*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 50, 1.0033, 1.1, "0.642715"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, -1.1, -0.90455, "0.343537"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "4.87848+5.01348*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "1.95235+0.795643*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "1.46931+-0.165919*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "1.54261+0.0559646*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.46396+-0.440435*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.45277+0.391739*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.46811+0.30897*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "1.45126+0.356136*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "1.43421+0.390695*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "1.41669+0.420237*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.6932, 0.7932, "1.41057+0.429061*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.7932, 0.8932, "1.34578+0.51074*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.8932, 0.9498, "0.958608+0.944211*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.9498, 0.9631, "2.12184+-0.280506*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.9631, 0.9765, "1.75037+0.105195*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.9765, 0.9899, "2.12271+-0.2761*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 0.9899, 1.0033, "-1.07045+2.94964*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 50, 1.0033, 1.1, "1.88892"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, -1.1, -0.90455, "0.997048"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, -0.90455, -0.69375, "0.997048+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, -0.69375, -0.50235, "0.997048+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, -0.50235, -0.33035, "0.997048+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, -0.33035, -0.15845, "0.997048+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, -0.15845, 0.01345, "1.08851+0.577203*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, 0.01345, 0.18535, "1.10328+-0.520904*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, 0.18535, 0.35725, "1.06108+-0.293276*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, 0.35725, 0.4932, "1.00148+-0.126444*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, 0.4932, 0.5932, "0.921157+0.0364254*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 50, 0.5932, 0.6932, "0.823207+0.201546*x"
